0.000000	2.820000
0.001087	2.820000
0.002174	2.822000
0.003261	2.822000
0.004348	2.822000
0.005435	2.822000
0.006522	2.822000
0.007609	2.822000
0.008696	2.822000
0.009783	2.822000
0.010870	2.822000
0.011957	2.820000
0.013043	2.820000
0.014130	2.820000
0.015217	2.820000
0.016304	2.820000
0.017391	2.820000
0.018478	2.822000
0.019565	2.822000
0.020652	2.822000
0.021739	2.822000
0.022826	2.822000
0.023913	2.822000
0.025000	2.822000
0.026087	2.822000
0.027174	2.822000
0.028261	2.820000
0.029348	2.818000
0.030435	2.818000
0.031522	2.820000
0.032609	2.820000
0.033696	2.820000
0.034783	2.820000
0.035870	2.822000
0.036957	2.822000
0.038043	2.822000
0.039130	2.822000
0.040217	2.822000
0.041304	2.822000
0.042391	2.822000
0.043478	2.822000
0.044565	2.822000
0.045652	2.820000
0.046739	2.818000
0.047826	2.820000
0.048913	2.820000
0.050000	2.820000
0.051087	2.822000
0.052174	2.822000
0.053261	2.822000
0.054348	2.822000
0.055435	2.822000
0.056522	2.822000
0.057609	2.822000
0.058696	2.822000
0.059783	2.822000
0.060870	2.822000
0.061957	2.820000
0.063043	2.820000
0.064130	2.818000
0.065217	2.820000
0.066304	2.820000
0.067391	2.820000
0.068478	2.822000
0.069565	2.822000
0.070652	2.822000
0.071739	2.822000
0.072826	2.822000
0.073913	2.822000
0.075000	2.822000
0.076087	2.822000
0.077174	2.822000
0.078261	2.820000
0.079348	2.820000
0.080435	2.818000
0.081522	2.820000
0.082609	2.820000
0.083696	2.822000
0.084783	2.822000
0.085870	2.822000
0.086957	2.822000
0.088043	2.822000
0.089130	2.822000
0.090217	2.822000
0.091304	2.822000
0.092391	2.822000
0.093478	2.822000
0.094565	2.820000
0.095652	2.820000
0.096739	2.818000
0.097826	2.820000
0.098913	2.820000
0.100000	2.820000
0.101087	2.822000
0.102174	2.822000
0.103261	2.822000
0.104348	2.822000
0.105435	2.822000
0.106522	2.822000
0.107609	2.822000
0.108696	2.822000
0.109783	2.822000
0.110870	2.822000
0.111957	2.820000
0.113043	2.818000
0.114130	2.820000
0.115217	2.820000
0.116304	2.820000
0.117391	2.822000
0.118478	2.822000
0.119565	2.822000
0.120652	2.822000
0.121739	2.822000
0.122826	2.822000
0.123913	2.822000
0.125000	2.822000
0.126087	2.822000
0.127174	2.820000
0.128261	2.820000
0.129348	2.818000
0.130435	2.820000
0.131522	2.820000
0.132609	2.820000
0.133696	2.822000
0.134783	2.822000
0.135870	2.822000
0.136957	2.822000
0.138043	2.822000
0.139130	2.822000
0.140217	2.822000
0.141304	2.822000
0.142391	2.822000
0.143478	2.820000
0.144565	2.820000
0.145652	2.820000
0.146739	2.818000
0.147826	2.820000
0.148913	2.820000
0.150000	2.820000
0.151087	2.822000
0.152174	2.822000
0.153261	2.822000
0.154348	2.822000
0.155435	2.822000
0.156522	2.822000
0.157609	2.822000
0.158696	2.820000
0.159783	2.820000
0.160870	2.820000
0.161957	2.818000
0.163043	2.818000
0.164130	2.820000
0.165217	2.820000
0.166304	2.822000
0.167391	2.822000
0.168478	2.822000
0.169565	2.822000
0.170652	2.822000
0.171739	2.822000
0.172826	2.822000
0.173913	2.822000
0.175000	2.822000
0.176087	2.822000
0.177174	2.820000
0.178261	2.820000
0.179348	2.820000
0.180435	2.820000
0.181522	2.820000
0.182609	2.820000
0.183696	2.822000
0.184783	2.822000
0.185870	2.822000
0.186957	2.822000
0.188043	2.822000
0.189130	2.822000
0.190217	2.822000
0.191304	2.822000
0.192391	2.822000
0.193478	2.820000
0.194565	2.820000
0.195652	2.818000
0.196739	2.820000
0.197826	2.820000
0.198913	2.820000
0.200000	2.820000
0.201087	2.822000
0.202174	2.822000
0.203261	2.822000
0.204348	2.822000
0.205435	2.822000
0.206522	2.822000
0.207609	2.822000
0.208696	2.822000
0.209783	2.820000
0.210870	2.820000
0.211957	2.820000
0.213043	2.820000
0.214130	2.818000
0.215217	2.820000
0.216304	2.820000
0.217391	2.822000
0.218478	2.822000
0.219565	2.822000
0.220652	2.822000
0.221739	2.822000
0.222826	2.822000
0.223913	2.822000
0.225000	2.822000
0.226087	2.820000
0.227174	2.820000
0.228261	2.818000
0.229348	2.818000
0.230435	2.820000
0.231522	2.820000
0.232609	2.822000
0.233696	2.822000
0.234783	2.822000
0.235870	2.822000
0.236957	2.822000
0.238043	2.822000
0.239130	2.822000
0.240217	2.822000
0.241304	2.822000
0.242391	2.822000
0.243478	2.820000
0.244565	2.820000
0.245652	2.820000
0.246739	2.820000
0.247826	2.820000
0.248913	2.820000
0.250000	2.820000
0.251087	2.822000
0.252174	2.822000
0.253261	2.822000
0.254348	2.822000
0.255435	2.822000
0.256522	2.822000
0.257609	2.822000
0.258696	2.822000
0.259783	2.820000
0.260870	2.820000
0.261957	2.818000
0.263043	2.820000
0.264130	2.820000
0.265217	2.820000
0.266304	2.820000
0.267391	2.822000
0.268478	2.822000
0.269565	2.822000
0.270652	2.822000
0.271739	2.822000
0.272826	2.822000
0.273913	2.822000
0.275000	2.822000
0.276087	2.822000
0.277174	2.820000
0.278261	2.820000
0.279348	2.818000
0.280435	2.820000
0.281522	2.820000
0.282609	2.820000
0.283696	2.822000
0.284783	2.822000
0.285870	2.822000
0.286957	2.822000
0.288043	2.822000
0.289130	2.822000
0.290217	2.822000
0.291304	2.820000
0.292391	2.820000
0.293478	2.820000
0.294565	2.818000
0.295652	2.818000
0.296739	2.818000
0.297826	2.820000
0.298913	2.820000
0.300000	2.822000
0.301087	2.822000
0.302174	2.822000
0.303261	2.822000
0.304348	2.822000
0.305435	2.822000
0.306522	2.822000
0.307609	2.822000
0.308696	2.822000
0.309783	2.822000
0.310870	2.820000
0.311957	2.818000
0.313043	2.820000
0.314130	2.820000
0.315217	2.820000
0.316304	2.820000
0.317391	2.822000
0.318478	2.822000
0.319565	2.822000
0.320652	2.822000
0.321739	2.822000
0.322826	2.822000
0.323913	2.822000
0.325000	2.820000
0.326087	2.820000
0.327174	2.820000
0.328261	2.820000
0.329348	2.818000
0.330435	2.820000
0.331522	2.820000
0.332609	2.820000
0.333696	2.822000
0.334783	2.822000
0.335870	2.822000
0.336957	2.822000
0.338043	2.822000
0.339130	2.822000
0.340217	2.822000
0.341304	2.822000
0.342391	2.820000
0.343478	2.820000
0.344565	2.820000
0.345652	2.818000
0.346739	2.820000
0.347826	2.820000
0.348913	2.820000
0.350000	2.822000
0.351087	2.822000
0.352174	2.822000
0.353261	2.822000
0.354348	2.822000
0.355435	2.822000
0.356522	2.822000
0.357609	2.822000
0.358696	2.822000
0.359783	2.820000
0.360870	2.820000
0.361957	2.818000
0.363043	2.818000
0.364130	2.820000
0.365217	2.820000
0.366304	2.822000
0.367391	2.822000
0.368478	2.822000
0.369565	2.822000
0.370652	2.822000
0.371739	2.822000
0.372826	2.822000
0.373913	2.822000
0.375000	2.820000
0.376087	2.820000
0.377174	2.820000
0.378261	2.818000
0.379348	2.820000
0.380435	2.820000
0.381522	2.820000
0.382609	2.822000
0.383696	2.822000
0.384783	2.822000
0.385870	2.822000
0.386957	2.822000
0.388043	2.822000
0.389130	2.822000
0.390217	2.822000
0.391304	2.820000
0.392391	2.820000
0.393478	2.820000
0.394565	2.820000
0.395652	2.818000
0.396739	2.820000
0.397826	2.820000
0.398913	2.820000
0.400000	2.820000
0.401087	2.822000
0.402174	2.822000
0.403261	2.822000
0.404348	2.822000
0.405435	2.822000
0.406522	2.822000
0.407609	2.820000
0.408696	2.820000
0.409783	2.820000
0.410870	2.820000
0.411957	2.818000
0.413043	2.820000
0.414130	2.820000
0.415217	2.820000
0.416304	2.820000
0.417391	2.822000
0.418478	2.822000
0.419565	2.822000
0.420652	2.822000
0.421739	2.822000
0.422826	2.822000
0.423913	2.822000
0.425000	2.820000
0.426087	2.820000
0.427174	2.820000
